id,order,expected_json
370,"Let's start with a Iced Coffee, make it Short, dash of Oat Milk... remove the Hazelnut Syrup, and Coconut Milk, poured over Almond err Milk, and a Bacon Gouda Sandwich.","{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Coconut Milk"", ""Almond Milk""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 9.8}"
371,Shoot me a Short Flat White.,"{""drink"": ""Flat White"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 4.25}"
372,"Shoot me a Americano, make it Grande.","{""drink"": ""Americano"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 4.0}"
373,"Make it a Cold um Brew, make it Tall, use Extra Hot, also Vanilla Syrup.","{""drink"": ""Cold Brew"", ""size"": ""Tall"", ""final_milk"": null, ""modifiers"": [""Extra Hot"", ""Vanilla Syrup""], ""food_items"": [], ""total_price"": 4.75}"
374,"Could I have a Venti Mocha, paired with Sugar Free Vanilla, blended err with Extra Shot, pump of Cold I mean, Foam.","{""drink"": ""Mocha"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Extra Shot"", ""Cold Foam""], ""food_items"": [], ""total_price"": 8.75}"
375,"Let's start with a Flat White, make it Short, lot of Whip Cream.","{""drink"": ""Flat White"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 4.75}"
376,"I'll take a Tall Espresso, topped with Breve, and a Blueberry Muffin.","{""drink"": ""Espresso"", ""size"": ""Tall"", ""final_milk"": ""Breve"", ""modifiers"": [""Breve""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 7.55}"
377,"Umm, let's see... I'll do a Trenta Chai Latte, and a kinda Bacon Gouda Sandwich.","{""drink"": ""Chai Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 11.75}"
378,"Umm, let's see... I'll do a Trenta Matcha Latte, and why not add No Whip.","{""drink"": ""Matcha Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Whip""], ""food_items"": [], ""total_price"": 6.75}"
379,"Please give me a Trenta Matcha Latte, added with Caramel Drizzle, splash of Sugar Free Vanilla.","{""drink"": ""Matcha Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle"", ""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 7.75}"
380,"Hit me with a Americano, make it Grande, put in some No Ice, and throw on Light Ice, and hmm a Avocado Toast.","{""drink"": ""Americano"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""No Ice"", ""Light Ice""], ""food_items"": [""Avocado Toast""], ""total_price"": 11.0}"
381,"Lemme get a Trenta Frappe (Mocha), and don't forget you know, the Light Ice, and Skim Milk.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Light Ice"", ""Skim Milk""], ""food_items"": [], ""total_price"": 7.25}"
382,"Fix me up a Strawberry Smoothie, make it Tall, and a Bagel.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Tall"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Bagel""], ""total_price"": 8.5}"
383,"Fix me up a Grande Espresso, blended with you know, Extra Shot.","{""drink"": ""Espresso"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Extra Shot""], ""food_items"": [], ""total_price"": 4.5}"
384,"Two Caramel Macchiato, make it Short, bit of Peppermint Syrup, and let's add Caramel Syrup.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Peppermint Syrup"", ""Caramel Syrup""], ""food_items"": [], ""total_price"": 5.75}"
385,"Let me try the Short Strawberry Smoothie, splash of Light Ice, put in some Caramel Syrup... actually wait literally Coconut Milk, use Caramel Syrup.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Short"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Light Ice"", ""Coconut Milk"", ""Caramel Syrup""], ""food_items"": [], ""total_price"": 6.7}"
386,"Fix me up a Short Frappe (Coffee), included with Almond Milk, pump of Vanilla Syrup... shoot, sorry, Extra um Hot.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""Extra Hot""], ""food_items"": [], ""total_price"": 5.6}"
387,"Can I please get a Short Hot Chocolate, put err in some Vanilla Syrup, hit it hmm with Peppermint Syrup, put in some Breve, with Skim Milk, and a Blueberry sort of Muffin.","{""drink"": ""Hot Chocolate"", ""size"": ""Short"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Vanilla Syrup"", ""Peppermint Syrup"", ""Breve"", ""Skim Milk""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.05}"
388,"Could I have a Cappuccino, make it Grande, and don't forget the Skim Milk... take out the Almond Milk, finished with No Ice.","{""drink"": ""Cappuccino"", ""size"": ""Grande"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""No Ice""], ""food_items"": [], ""total_price"": 5.6}"
389,"I guess I'll take a Tall Mocha, pump of Almond Milk, coupled with Sugar Free Vanilla, and why not add Light Ice, and a Butter Croissant.","{""drink"": ""Mocha"", ""size"": ""Tall"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""Sugar Free Vanilla"", ""Light Ice""], ""food_items"": [""Butter Croissant""], ""total_price"": 9.6}"
390,"Please give me a Trenta Flat White, plus Cold Foam, make sure there's Extra uh Shot.","{""drink"": ""Flat White"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Cold Foam"", ""Extra Shot""], ""food_items"": [], ""total_price"": 8.5}"
391,"Let me try the Grande Matcha Latte, blended with Sugar Free Vanilla... make that a Hazelnut Syrup, hint of Caramel Syrup, and a Blueberry Muffin.","{""drink"": ""Matcha Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Caramel Syrup""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 10.5}"
392,"One Frappe (Mocha), make it Trenta, throw in some Vanilla Syrup... remove the Caramel Syrup.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Syrup""], ""food_items"": [], ""total_price"": 7.75}"
393,"Let me try the Grande Iced Coffee, substitute with you know, Extra Hot.","{""drink"": ""Iced Coffee"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Extra Hot""], ""food_items"": [], ""total_price"": 3.5}"
394,"Two Strawberry Smoothie, make it Trenta, hit it with Whip Cream, bit of Coconut Milk, plus Cold Foam, splash of hmm Light Ice.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Trenta"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Whip Cream"", ""Coconut Milk"", ""Cold Foam"", ""Light Ice""], ""food_items"": [], ""total_price"": 9.95}"
395,"I'll take a Short Drip Coffee, bit of Light Ice, plus Whip Cream.","{""drink"": ""Drip Coffee"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Light Ice"", ""Whip Cream""], ""food_items"": [], ""total_price"": 2.5}"
396,"Hmm, give me a sec... okay, a Grande Frappe (Mocha), paired with Coconut Milk, coupled with Oat Milk.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Grande"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Coconut Milk"", ""Oat Milk""], ""food_items"": [], ""total_price"": 7.75}"
397,"One Tall Drip Coffee, included with Caramel Syrup.","{""drink"": ""Drip Coffee"", ""size"": ""Tall"", ""final_milk"": null, ""modifiers"": [""Caramel Syrup""], ""food_items"": [], ""total_price"": 3.0}"
398,"I want a Grande Matcha Latte, and a Blueberry Muffin.","{""drink"": ""Matcha Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.5}"
399,"One Venti Flat White, topped with Breve.","{""drink"": ""Flat White"", ""size"": ""Venti"", ""final_milk"": ""Breve"", ""modifiers"": [""Breve""], ""food_items"": [], ""total_price"": 6.55}"
400,"Yo, can I get a Grande Caramel Macchiato.","{""drink"": ""Caramel Macchiato"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.75}"
401,I want a Trenta Flat White.,"{""drink"": ""Flat White"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 6.25}"
402,"Just a Tall Caramel Macchiato, paired with Hazelnut Syrup... wait wait Caramel Drizzle, alongside No Ice, dash of Almond Milk.","{""drink"": ""Caramel Macchiato"", ""size"": ""Tall"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Caramel Drizzle"", ""No Ice"", ""Almond Milk""], ""food_items"": [], ""total_price"": 6.35}"
403,"Can I please get a Trenta Espresso, and a Butter Croissant.","{""drink"": ""Espresso"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Butter Croissant""], ""total_price"": 8.0}"
404,"One Tall Cappuccino, and a literally Avocado Toast.","{""drink"": ""Cappuccino"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Avocado Toast""], ""total_price"": 11.5}"
405,"Fix me up a Frappe (Mocha), make it Short, bit of Almond you know, Milk.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Short"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk""], ""food_items"": [], ""total_price"": 5.85}"
406,"Start me off with a Grande Drip Coffee, throw in some kinda Extra Shot, throw in some Almond Milk... replace that with Soy Milk, and why not add Hazelnut Syrup.","{""drink"": ""Drip Coffee"", ""size"": ""Grande"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Extra Shot"", ""Soy Milk"", ""Hazelnut Syrup""], ""food_items"": [], ""total_price"": 5.1}"
407,"I need a Espresso, make it Short, blended kinda with Almond Milk... wait wait Caramel Drizzle, use No Ice.","{""drink"": ""Espresso"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Caramel Drizzle"", ""No Ice""], ""food_items"": [], ""total_price"": 3.0}"
408,"I'm craving a Grande Flat White, blended with Whip Cream.","{""drink"": ""Flat White"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 5.75}"
409,"You know what? Let's do a Americano, make it Trenta, substitute I mean, with Skim Milk.","{""drink"": ""Americano"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk""], ""food_items"": [], ""total_price"": 5.0}"
410,"Two Short Matcha Latte, hint of you know, Cold Foam, pump of Peppermint Syrup.","{""drink"": ""Matcha Latte"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Cold Foam"", ""Peppermint Syrup""], ""food_items"": [], ""total_price"": 6.5}"
411,"Could I have a Matcha Latte, make it Venti, plus Caramel Drizzle, alongside Almond Milk.","{""drink"": ""Matcha Latte"", ""size"": ""Venti"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Caramel Drizzle"", ""Almond Milk""], ""food_items"": [], ""total_price"": 7.35}"
412,"I want a Grande Drip Coffee, and a Bagel.","{""drink"": ""Drip Coffee"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Bagel""], ""total_price"": 5.5}"
413,"Let me try the Hot Chocolate, uh make it Venti, paired with No Whip... omit the you know, Whip Cream.","{""drink"": ""Hot Chocolate"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 5.5}"
414,"Yo, can I get a Caramel Macchiato, make it Short, with Hazelnut Syrup, coupled with Vanilla Syrup... on second actually thought Cold Foam, and Extra Hot, and a Blueberry Muffin.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Cold Foam"", ""Extra Hot""], ""food_items"": [""Blueberry Muffin""], ""total_price"": 10.25}"
415,"Alright, I think I want a Venti Latte.","{""drink"": ""Latte"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.5}"
416,"I want a Short Iced Coffee, coupled with you know, Coconut Milk.","{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Coconut Milk""], ""food_items"": [], ""total_price"": 3.2}"
417,"I'd like to order a Mocha, make actually it Short, splash of Light Ice.","{""drink"": ""Mocha"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Light Ice""], ""food_items"": [], ""total_price"": 4.5}"
418,"Just a Venti Drip Coffee, coupled with Whip hmm Cream, and a Butter sort of Croissant.","{""drink"": ""Drip Coffee"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""Whip Cream""], ""food_items"": [""Butter Croissant""], ""total_price"": 7.5}"
419,"So, I'll have a Americano, kinda make it Venti, included with Vanilla Syrup... hang on like Soy Milk, alongside Whip Cream... sorry I I mean, changed my mind, Almond Milk, with Extra Hot.","{""drink"": ""Americano"", ""size"": ""Venti"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Soy Milk"", ""Almond Milk"", ""Extra Hot""], ""food_items"": [], ""total_price"": 5.7}"
420,"I want a Tall Latte, and a Blueberry Muffin.","{""drink"": ""Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Blueberry Muffin""], ""total_price"": 8.25}"
421,"Hook me up with a Grande Strawberry Smoothie, and don't forget the No Whip... nevermind on the Skim Milk, oh I mean, and also Soy Milk... forget the Breve.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Grande"", ""final_milk"": ""Breve"", ""modifiers"": [""Skim Milk"", ""Breve""], ""food_items"": [], ""total_price"": 7.3}"
422,"I guess I'll take a Espresso, kinda make it Grande, with Soy Milk, finished with hmm Caramel Drizzle.","{""drink"": ""Espresso"", ""size"": ""Grande"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk"", ""Caramel Drizzle""], ""food_items"": [], ""total_price"": 4.6}"
423,I want a Short Strawberry Smoothie.,"{""drink"": ""Strawberry Smoothie"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 5.5}"
424,I guess I'll take a Grande Mocha.,"{""drink"": ""Mocha"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.5}"
425,"Make it a Cold Brew, make it Venti, and a Blueberry Muffin.","{""drink"": ""Cold Brew"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Blueberry Muffin""], ""total_price"": 9.0}"
426,"I'll have a Trenta Caramel Macchiato, put kinda in some Whip Cream.","{""drink"": ""Caramel Macchiato"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Whip Cream""], ""food_items"": [], ""total_price"": 7.25}"
427,"Could I have a Americano, make it Grande, alongside Oat Milk, added with Extra Hot, and a Avocado Toast.","{""drink"": ""Americano"", ""size"": ""Grande"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk"", ""Extra Hot""], ""food_items"": [""Avocado Toast""], ""total_price"": 11.8}"
428,"I want a Trenta Mocha, and a Blueberry Muffin.","{""drink"": ""Mocha"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Blueberry Muffin""], ""total_price"": 10.25}"
429,"Gimme a Latte, make you know, it Grande.","{""drink"": ""Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.0}"
430,May I get a Trenta Cold Brew.,"{""drink"": ""Cold Brew"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 5.75}"
431,"Two Grande Matcha Latte, also Caramel Drizzle, use Vanilla Syrup, dash of Peppermint Syrup.","{""drink"": ""Matcha Latte"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle"", ""Vanilla Syrup"", ""Peppermint Syrup""], ""food_items"": [], ""total_price"": 7.25}"
432,"I would like a Trenta Drip Coffee, and Caramel Syrup, included with Soy Milk... forget the Skim Milk, with Extra Shot, and a Bacon Gouda Sandwich.","{""drink"": ""Drip Coffee"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Caramel Syrup"", ""Skim Milk"", ""Extra Shot""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 11.0}"
433,"One Short Caramel Macchiato, bit of Classic Syrup... cancel the No Ice.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Ice""], ""food_items"": [], ""total_price"": 4.75}"
434,"I'm craving a Trenta Iced Coffee, finished with No Ice... wait, is that extra? okay no Sugar Free Vanilla, mix in you know, some Peppermint Syrup, and a Butter Croissant.","{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [""Sugar Free Vanilla"", ""Peppermint Syrup""], ""food_items"": [""Butter Croissant""], ""total_price"": 9.0}"
435,"I guess I'll take a Chai Latte, kinda make it Trenta, and a Butter Croissant.","{""drink"": ""Chai Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Butter Croissant""], ""total_price"": 9.75}"
436,"Can you get me a Venti Iced Coffee, coupled with No Ice.","{""drink"": ""Iced Coffee"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""No Ice""], ""food_items"": [], ""total_price"": 4.0}"
437,"Yo, can I get a Venti Frappe (Mocha).","{""drink"": ""Frappe (Mocha)"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 6.75}"
438,"Can you get me a Drip Coffee, make it Trenta, and on the side Classic err Syrup, pump of Skim Milk.","{""drink"": ""Drip Coffee"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Classic Syrup"", ""Skim Milk""], ""food_items"": [], ""total_price"": 4.0}"
439,"Get me a Caramel Macchiato, make it Trenta.","{""drink"": ""Caramel Macchiato"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 6.75}"
440,"May I get a Mocha, make it Venti, and don't forget the Extra Shot, hint of Vanilla hmm Syrup, and a Bacon Gouda Sandwich.","{""drink"": ""Mocha"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Shot"", ""Vanilla Syrup""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 13.0}"
441,"I'm craving a Americano, make uh it Venti, pump of Vanilla Syrup... forget the Skim Milk.","{""drink"": ""Americano"", ""size"": ""Venti"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk""], ""food_items"": [], ""total_price"": 4.5}"
442,"Can you get me a Strawberry Smoothie, make it Trenta, and a Butter Croissant.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Butter Croissant""], ""total_price"": 11.0}"
443,"One Trenta Frappe (Mocha), and let's add Extra Shot, and a kinda Avocado Toast.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Shot""], ""food_items"": [""Avocado Toast""], ""total_price"": 15.25}"
444,"I'd like to order a Trenta Mocha, hint of Vanilla Syrup... shoot, sorry, Whip Cream, add a shot of Caramel Syrup, use Extra Hot... sorry I changed my mind, Almond Milk.","{""drink"": ""Mocha"", ""size"": ""Trenta"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Whip Cream"", ""Caramel Syrup"", ""Almond Milk""], ""food_items"": [], ""total_price"": 8.1}"
445,"Fix me up a Grande Frappe (Coffee), and on the side Light Ice... cancel the Sugar Free Vanilla, alongside Skim Milk, bit of No Ice... you know, belay that Whip Cream.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Grande"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Skim Milk"", ""Whip Cream""], ""food_items"": [], ""total_price"": 7.0}"
446,"One Short Iced Coffee, also Whip Cream, and a Bacon Gouda Sandwich.","{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Whip Cream""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 8.5}"
447,"Can I please get a Venti Latte, make that with Oat Milk, and throw on Sugar Free sort of Vanilla.","{""drink"": ""Latte"", ""size"": ""Venti"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk"", ""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 6.8}"
448,"I would like a Grande Flat White, hit it with Extra Shot... wait, is that extra? okay no Extra Hot, substitute with Whip kinda Cream.","{""drink"": ""Flat White"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Extra Hot"", ""Whip Cream""], ""food_items"": [], ""total_price"": 5.75}"
449,"Order of a Mocha, make it Short, paired with Coconut Milk... forget the Caramel you know, Syrup.","{""drink"": ""Mocha"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Syrup""], ""food_items"": [], ""total_price"": 5.0}"
450,"I'm going to grab a Chai Latte, make it Venti, oh and also Soy Milk... ignoring that, Caramel actually Syrup, finished with Breve.","{""drink"": ""Chai Latte"", ""size"": ""Venti"", ""final_milk"": ""Breve"", ""modifiers"": [""Caramel Syrup"", ""Breve""], ""food_items"": [], ""total_price"": 7.05}"
451,"I'd like to order a Trenta Iced Coffee, and a Bacon Gouda Sandwich.","{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 10.0}"
452,"Get me a Frappe (Coffee), make it Short, oh and also err Light Ice.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Light Ice""], ""food_items"": [], ""total_price"": 5.0}"
453,"Please give me a Trenta Frappe (Mocha), coupled with Skim Milk, and a Avocado Toast.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Trenta"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk""], ""food_items"": [""Avocado Toast""], ""total_price"": 14.25}"
454,"Let's start with a Drip Coffee, make it Tall, oh and also No um Ice... actually wait Oat Milk.","{""drink"": ""Drip Coffee"", ""size"": ""Tall"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk""], ""food_items"": [], ""total_price"": 3.3}"
455,"Hit me with a Frappe (Coffee), make like it Trenta.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 7.0}"
456,"Gimme a Drip Coffee, make it sort of Grande.","{""drink"": ""Drip Coffee"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 3.0}"
457,"Can I please get a Grande Cappuccino, use Skim Milk, coupled with Sugar Free Vanilla.","{""drink"": ""Cappuccino"", ""size"": ""Grande"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk"", ""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 5.5}"
458,Can I please get a Tall Americano.,"{""drink"": ""Americano"", ""size"": ""Tall"", ""final_milk"": null, ""modifiers"": [], ""food_items"": [], ""total_price"": 3.5}"
459,"Grab me a Flat White, make it Trenta, mix in some Hazelnut Syrup, and throw uh on Extra Shot.","{""drink"": ""Flat White"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Extra Shot""], ""food_items"": [], ""total_price"": 7.75}"
460,"Let me try the Tall Drip Coffee, bit of No Whip, hint of Skim Milk, and a Bagel.","{""drink"": ""Drip Coffee"", ""size"": ""Tall"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""No Whip"", ""Skim Milk""], ""food_items"": [""Bagel""], ""total_price"": 5.0}"
461,"You know what? Let's do a Grande Cold Brew, alongside Peppermint Syrup, and a Bagel.","{""drink"": ""Cold Brew"", ""size"": ""Grande"", ""final_milk"": null, ""modifiers"": [""Peppermint Syrup""], ""food_items"": [""Bagel""], ""total_price"": 7.75}"
462,"Could I have a Tall Hot Chocolate, dash of Breve, coupled with Coconut Milk.","{""drink"": ""Hot Chocolate"", ""size"": ""Tall"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Breve"", ""Coconut Milk""], ""food_items"": [], ""total_price"": 5.5}"
463,"I'll have a Flat White, make it Venti, and why not add Skim Milk... on second thought Hazelnut Syrup, finished with Almond hmm Milk.","{""drink"": ""Flat White"", ""size"": ""Venti"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Almond Milk""], ""food_items"": [], ""total_price"": 6.85}"
464,"Could I have a Short Espresso, and throw on Extra uh Shot, lot of Sugar Free Vanilla.","{""drink"": ""Espresso"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Extra Shot"", ""Sugar Free Vanilla""], ""food_items"": [], ""total_price"": 4.0}"
465,"I'm craving a Tall Drip Coffee, topped with Coconut Milk, make that with Caramel Drizzle, and on the side Hazelnut Syrup, and a Bagel.","{""drink"": ""Drip Coffee"", ""size"": ""Tall"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Coconut Milk"", ""Caramel Drizzle"", ""Hazelnut Syrup""], ""food_items"": [""Bagel""], ""total_price"": 6.7}"
466,"I'll have a Chai I mean, Latte, make it Tall, throw in some Caramel Drizzle.","{""drink"": ""Chai Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle""], ""food_items"": [], ""total_price"": 5.25}"
467,"Grab me a Grande Caramel Macchiato, coupled with No Ice.","{""drink"": ""Caramel Macchiato"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""No Ice""], ""food_items"": [], ""total_price"": 5.75}"
468,"Hook me up with a Venti Chai Latte, with Breve... belay that Vanilla Syrup, splash of Breve, add a shot of Light Ice... replace that with Caramel Syrup.","{""drink"": ""Chai Latte"", ""size"": ""Venti"", ""final_milk"": ""Breve"", ""modifiers"": [""Vanilla Syrup"", ""Breve"", ""Caramel Syrup""], ""food_items"": [], ""total_price"": 7.55}"
469,"Can I please get a Venti Flat White, put you know, in some Caramel Syrup.","{""drink"": ""Flat White"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Syrup""], ""food_items"": [], ""total_price"": 6.25}"
470,"Grab me a Venti Strawberry Smoothie, and why not add Classic Syrup, and why err not add Oat Milk.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Venti"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Classic Syrup"", ""Oat Milk""], ""food_items"": [], ""total_price"": 7.8}"
